osmid,y,x,street_count,highway,ref,geometry
253790514,14.3136687,121.1164576,3,,,POINT (121.1164576 14.3136687)
253790659,14.3010412,121.0977091,3,,,POINT (121.0977091 14.3010412)
253790722,14.2976219,121.094094,3,,,POINT (121.094094 14.2976219)
253791057,14.3077814,121.114132,3,,,POINT (121.114132 14.3077814)
253791349,14.3143122,121.1194299,3,,,POINT (121.1194299 14.3143122)
253791373,14.3149091,121.1120899,3,,,POINT (121.1120899 14.3149091)
253791466,14.2723695,121.0705061,3,,,POINT (121.0705061 14.2723695)
253792458,14.3111259,121.1105817,3,,,POINT (121.1105817 14.3111259)
253792666,14.3008851,121.1261142,3,,,POINT (121.1261142 14.3008851)
253794092,14.2668237,121.0725232,3,,,POINT (121.0725232 14.2668237)
253795240,14.2978224,121.1067419,3,,,POINT (121.1067419 14.2978224)
253795244,14.3271279,121.1051542,3,,,POINT (121.1051542 14.3271279)
253797092,14.2996117,121.0991034,3,,,POINT (121.0991034 14.2996117)
253797287,14.3191746,121.1017763,4,,,POINT (121.1017763 14.3191746)
253797825,14.3065246,121.1133303,3,,,POINT (121.1133303 14.3065246)
253797906,14.3280026,121.11279,4,,,POINT (121.11279 14.3280026)
253800495,14.2782848,121.1153412,3,,,POINT (121.1153412 14.2782848)
253801300,14.3127155,121.1224488,3,,,POINT (121.1224488 14.3127155)
253802812,14.3293109,121.1049507,3,,,POINT (121.1049507 14.3293109)
253803084,14.3066769,121.1242166,3,,,POINT (121.1242166 14.3066769)
253804892,14.3118082,121.1113938,4,,,POINT (121.1113938 14.3118082)
253804915,14.3078179,121.1167622,3,,,POINT (121.1167622 14.3078179)
253804962,14.3180695,121.1166493,4,,,POINT (121.1166493 14.3180695)
253805109,14.3076752,121.1136986,3,,,POINT (121.1136986 14.3076752)
269494085,14.2843289,121.1104325,3,,,POINT (121.1104325 14.2843289)
269494194,14.2823882,121.1120813,3,,,POINT (121.1120813 14.2823882)
269494200,14.2827963,121.1109629,3,,,POINT (121.1109629 14.2827963)
269499225,14.3213183,121.0968534,3,,,POINT (121.0968534 14.3213183)
287838746,14.2478317,121.1075071,3,,,POINT (121.1075071 14.2478317)
287839577,14.2479155,121.1076519,3,,,POINT (121.1076519 14.2479155)
289888276,14.2871319,121.096197,3,,,POINT (121.096197 14.2871319)
292199152,14.2812316,121.0979103,4,,,POINT (121.0979103 14.2812316)
292199245,14.2839214,121.0972963,4,,,POINT (121.0972963 14.2839214)
292199340,14.2889996,121.0942767,3,traffic_signals,,POINT (121.0942767 14.2889996)
292199384,14.2774808,121.098746,3,,,POINT (121.098746 14.2774808)
293364431,14.3059962,121.1023164,3,,,POINT (121.1023164 14.3059962)
295367866,14.3186778,121.0977955,3,,,POINT (121.0977955 14.3186778)
295367872,14.3025134,121.1035368,3,,,POINT (121.1035368 14.3025134)
300476533,14.2740432,121.1000842,3,,,POINT (121.1000842 14.2740432)
315516080,14.294567,121.1029143,3,,,POINT (121.1029143 14.294567)
315995816,14.2936531,121.1034136,3,,,POINT (121.1034136 14.2936531)
315995820,14.2938066,121.1041471,3,,,POINT (121.1041471 14.2938066)
315995831,14.285749,121.0881464,3,,,POINT (121.0881464 14.285749)
315995836,14.2842112,121.0877056,4,crossing,,POINT (121.0877056 14.2842112)
358795552,14.2520578,121.1054012,3,motorway_junction,41,POINT (121.1054012 14.2520578)
358798281,14.2599382,121.10685,3,,,POINT (121.10685 14.2599382)
358799010,14.2519888,121.1052596,3,,,POINT (121.1052596 14.2519888)
358799071,14.2542516,121.1040954,3,motorway_junction,41,POINT (121.1040954 14.2542516)
358800564,14.2595814,121.092982,3,,,POINT (121.092982 14.2595814)
358800565,14.2593138,121.0925504,3,,,POINT (121.0925504 14.2593138)
358800574,14.2561559,121.0833855,3,,,POINT (121.0833855 14.2561559)
358800577,14.2561984,121.0811875,3,,,POINT (121.0811875 14.2561984)
358800584,14.2569669,121.0790981,3,,,POINT (121.0790981 14.2569669)
358801136,14.2530722,121.0754208,3,,,POINT (121.0754208 14.2530722)
358801260,14.2528011,121.0708356,3,,,POINT (121.0708356 14.2528011)
358801692,14.2527282,121.0708871,4,,,POINT (121.0708871 14.2527282)
358801696,14.2502304,121.0685907,4,,,POINT (121.0685907 14.2502304)
358801886,14.250301,121.0685018,3,,,POINT (121.0685018 14.250301)
358807157,14.2524584,121.0576866,6,motorway_junction,,POINT (121.0576866 14.2524584)
358807645,14.2569323,121.0688997,4,traffic_signals,,POINT (121.0688997 14.2569323)
358808454,14.2718858,121.0682425,3,,,POINT (121.0682425 14.2718858)
358808456,14.2693226,121.066253,4,,,POINT (121.066253 14.2693226)
360189974,14.2739354,121.0910733,1,,,POINT (121.0910733 14.2739354)
360190589,14.2835872,121.0894154,3,motorway_junction,38,POINT (121.0894154 14.2835872)
360190649,14.2868404,121.0905468,4,traffic_signals,,POINT (121.0905468 14.2868404)
360190932,14.2886583,121.093684,3,,,POINT (121.093684 14.2886583)
360191404,14.2920874,121.0991366,3,,,POINT (121.0991366 14.2920874)
360192197,14.2939404,121.1046177,4,,,POINT (121.1046177 14.2939404)
360192279,14.2925564,121.1040126,3,,,POINT (121.1040126 14.2925564)
360193600,14.2945415,121.1038823,3,,,POINT (121.1038823 14.2945415)
360193673,14.2943178,121.1044739,4,,,POINT (121.1044739 14.2943178)
360193696,14.2946135,121.1053665,3,,,POINT (121.1053665 14.2946135)
360193697,14.2949097,121.1062619,3,,,POINT (121.1062619 14.2949097)
360194077,14.2951786,121.1040769,3,,,POINT (121.1040769 14.2951786)
360194204,14.2954749,121.1060626,3,,,POINT (121.1060626 14.2954749)
360194297,14.295639,121.1060913,4,,,POINT (121.1060913 14.295639)
360194362,14.295868,121.1059162,3,,,POINT (121.1059162 14.295868)
360194896,14.297874,121.1052085,3,,,POINT (121.1052085 14.297874)
360194928,14.2978697,121.1056807,1,,,POINT (121.1056807 14.2978697)
360195056,14.2999104,121.1044742,3,,,POINT (121.1044742 14.2999104)
360195452,14.3034556,121.1032069,3,,,POINT (121.1032069 14.3034556)
360195696,14.3069552,121.1019596,3,,,POINT (121.1019596 14.3069552)
360196157,14.3085133,121.1014058,3,,,POINT (121.1014058 14.3085133)
360196188,14.3083389,121.1009538,4,,,POINT (121.1009538 14.3083389)
360196358,14.3116724,121.0998862,4,,,POINT (121.0998862 14.3116724)
360196443,14.3138078,121.0990358,4,crossing,,POINT (121.0990358 14.3138078)
360196770,14.3125369,121.0994974,4,crossing,,POINT (121.0994974 14.3125369)
360198263,14.3192741,121.097216,4,,,POINT (121.097216 14.3192741)
360198264,14.319859,121.0970072,3,,,POINT (121.0970072 14.319859)
360198479,14.3192629,121.0971675,1,,,POINT (121.0971675 14.3192629)
364626551,14.2820783,121.1111113,3,,,POINT (121.1111113 14.2820783)
364626606,14.2813494,121.1119588,3,,,POINT (121.1119588 14.2813494)
373716033,14.2943182,121.102492,3,,,POINT (121.102492 14.2943182)
373716052,14.293491,121.1029451,3,,,POINT (121.1029451 14.293491)
378648454,14.302358,121.1080613,3,,,POINT (121.1080613 14.302358)
378652323,14.3053197,121.1098149,3,,,POINT (121.1098149 14.3053197)
378652517,14.3051991,121.110178,1,,,POINT (121.110178 14.3051991)
378652717,14.3064047,121.1102043,3,,,POINT (121.1102043 14.3064047)
378652977,14.3081762,121.1110177,1,,,POINT (121.1110177 14.3081762)
378656869,14.3159909,121.1095796,3,,,POINT (121.1095796 14.3159909)
378656953,14.3163134,121.1103428,3,,,POINT (121.1103428 14.3163134)
378657878,14.3185408,121.102717,3,,,POINT (121.102717 14.3185408)
378658085,14.3195206,121.1020786,3,,,POINT (121.1020786 14.3195206)
403652917,14.232633,121.0522154,3,,,POINT (121.0522154 14.232633)
410927157,14.2491405,121.064885,4,,,POINT (121.064885 14.2491405)
410927158,14.2492302,121.0649514,4,,,POINT (121.0649514 14.2492302)
410927159,14.2489594,121.064751,3,,,POINT (121.064751 14.2489594)
410927160,14.246861,121.0632283,4,,,POINT (121.0632283 14.246861)
410927161,14.2476063,121.0637872,4,,,POINT (121.0637872 14.2476063)
410927165,14.2481395,121.063037,4,,,POINT (121.063037 14.2481395)
410927167,14.2477437,121.0635665,4,,,POINT (121.0635665 14.2477437)
410927168,14.248822,121.0652192,3,,,POINT (121.0652192 14.248822)
410927177,14.2477808,121.0659081,4,,,POINT (121.0659081 14.2477808)
410927323,14.2477631,121.0660539,4,,,POINT (121.0660539 14.2477631)
410927327,14.248314,121.0657474,3,,,POINT (121.0657474 14.248314)
410927328,14.247878,121.0659937,4,,,POINT (121.0659937 14.247878)
410927333,14.2482169,121.0663638,3,,,POINT (121.0663638 14.2482169)
410927356,14.2489027,121.0653055,3,,,POINT (121.0653055 14.2489027)
410927396,14.2503396,121.0621959,3,,,POINT (121.0621959 14.2503396)
410927400,14.248873,121.06166,3,,,POINT (121.06166 14.248873)
410927418,14.2489101,121.0635731,4,,,POINT (121.0635731 14.2489101)
410927428,14.2493935,121.0624933,3,,,POINT (121.0624933 14.2493935)
410927434,14.2489468,121.0622027,3,,,POINT (121.0622027 14.2489468)
410927435,14.2491062,121.0620177,3,,,POINT (121.0620177 14.2491062)
410927442,14.2495154,121.0622679,3,,,POINT (121.0622679 14.2495154)
410927457,14.2483825,121.0627511,3,,,POINT (121.0627511 14.2483825)
410927460,14.2491065,121.0632983,3,,,POINT (121.0632983 14.2491065)
410927462,14.2500814,121.0639929,4,traffic_signals,,POINT (121.0639929 14.2500814)
410927463,14.2499488,121.0638991,4,traffic_signals,,POINT (121.0638991 14.2499488)
410927464,14.2476293,121.0621604,3,,,POINT (121.0621604 14.2476293)
410927465,14.2476565,121.0621815,3,,,POINT (121.0621815 14.2476565)
446185817,14.2342431,121.0522613,3,,,POINT (121.0522613 14.2342431)
449545286,14.2635346,121.0660588,4,,,POINT (121.0660588 14.2635346)
449545287,14.2634437,121.0660942,4,,,POINT (121.0660942 14.2634437)
449545288,14.2467334,121.0651031,4,,,POINT (121.0651031 14.2467334)
449545289,14.2570542,121.0689875,4,traffic_signals,,POINT (121.0689875 14.2570542)
449545302,14.2630228,121.0649673,4,,,POINT (121.0649673 14.2630228)
449545308,14.2604336,121.0662529,3,,,POINT (121.0662529 14.2604336)
449545309,14.2617146,121.0655307,3,,,POINT (121.0655307 14.2617146)
449545311,14.2610117,121.0641785,3,,,POINT (121.0641785 14.2610117)
451717256,14.2433858,121.0690434,3,,,POINT (121.0690434 14.2433858)
451717258,14.2434844,121.0688544,3,,,POINT (121.0688544 14.2434844)
451717947,14.2415693,121.0596527,3,,,POINT (121.0596527 14.2415693)
451717948,14.2421161,121.0580556,4,,,POINT (121.0580556 14.2421161)
451718764,14.2452231,121.065597,1,,,POINT (121.065597 14.2452231)
454357951,14.2404066,121.107799,4,,,POINT (121.107799 14.2404066)
454357972,14.2424076,121.1073618,4,,,POINT (121.1073618 14.2424076)
454358011,14.2425227,121.1060687,3,,,POINT (121.1060687 14.2425227)
454358018,14.242529,121.105673,3,,,POINT (121.105673 14.242529)
454358037,14.2446773,121.1050484,3,,,POINT (121.1050484 14.2446773)
454358044,14.245515,121.1027241,3,,,POINT (121.1027241 14.245515)
454358048,14.2452369,121.1029588,3,,,POINT (121.1029588 14.2452369)
454358054,14.2458925,121.1024921,4,,,POINT (121.1024921 14.2458925)
454358092,14.2422302,121.0897046,3,,,POINT (121.0897046 14.2422302)
454358118,14.240418,121.0909629,3,,,POINT (121.0909629 14.240418)
472670391,14.2958597,121.1043281,3,,,POINT (121.1043281 14.2958597)
487445538,14.2798143,121.0911843,3,,,POINT (121.0911843 14.2798143)
487445607,14.2798819,121.0913282,3,,,POINT (121.0913282 14.2798819)
496055179,14.2663272,121.0981816,3,motorway_junction,,POINT (121.0981816 14.2663272)
496055543,14.2682265,121.0973677,3,,,POINT (121.0973677 14.2682265)
496055562,14.2683177,121.0971718,3,,,POINT (121.0971718 14.2683177)
616949002,14.3187281,121.0974527,3,,,POINT (121.0974527 14.3187281)
617014908,14.2472744,121.0643103,3,,,POINT (121.0643103 14.2472744)
660910318,14.3190646,121.1103255,3,,,POINT (121.1103255 14.3190646)
660910319,14.3188306,121.1097656,3,,,POINT (121.1097656 14.3188306)
660910320,14.318524,121.1092717,3,,,POINT (121.1092717 14.318524)
660910323,14.3174696,121.1085942,4,,,POINT (121.1085942 14.3174696)
660910324,14.3174575,121.1082674,3,,,POINT (121.1082674 14.3174575)
660910325,14.3164896,121.1083829,3,,,POINT (121.1083829 14.3164896)
660910342,14.3245963,121.1124864,3,,,POINT (121.1124864 14.3245963)
660910344,14.3241251,121.1110135,3,,,POINT (121.1110135 14.3241251)
660910347,14.3234644,121.1095881,3,,,POINT (121.1095881 14.3234644)
660910393,14.3263536,121.1125637,3,,,POINT (121.1125637 14.3263536)
660910395,14.3259371,121.1115955,4,,,POINT (121.1115955 14.3259371)
660910396,14.3253616,121.109622,4,,,POINT (121.109622 14.3253616)
660910397,14.3251272,121.1086315,4,,,POINT (121.1086315 14.3251272)
660910398,14.3249829,121.1080119,3,,,POINT (121.1080119 14.3249829)
665149659,14.2725253,121.0814348,3,,,POINT (121.0814348 14.2725253)
665149663,14.2723049,121.0814243,3,,,POINT (121.0814243 14.2723049)
665149665,14.2731797,121.0815762,3,,,POINT (121.0815762 14.2731797)
668741304,14.2413772,121.0961712,3,,,POINT (121.0961712 14.2413772)
668741321,14.2406027,121.1055139,3,,,POINT (121.1055139 14.2406027)
668741322,14.2407199,121.1060357,3,,,POINT (121.1060357 14.2407199)
668741323,14.2416894,121.1058467,3,,,POINT (121.1058467 14.2416894)
668741325,14.2421145,121.1063536,3,,,POINT (121.1063536 14.2421145)
668741326,14.2422808,121.1060362,3,,,POINT (121.1060362 14.2422808)
668741327,14.2417478,121.1061632,4,,,POINT (121.1061632 14.2417478)
668741328,14.2418002,121.1064437,4,,,POINT (121.1064437 14.2418002)
668741329,14.242216,121.1057359,3,,,POINT (121.1057359 14.242216)
668741330,14.2421419,121.1052324,3,,,POINT (121.1052324 14.2421419)
668741332,14.2418661,121.1067449,4,,,POINT (121.1067449 14.2418661)
668741335,14.2424893,121.1061449,3,,,POINT (121.1061449 14.2424893)
668741336,14.2429278,121.106376,3,,,POINT (121.106376 14.2429278)
668741337,14.2428677,121.1061101,4,,,POINT (121.1061101 14.2428677)
668741345,14.2449873,121.1031894,3,,,POINT (121.1031894 14.2449873)
668741346,14.2447533,121.1037259,3,,,POINT (121.1037259 14.2447533)
668741349,14.2450022,121.1049627,4,,,POINT (121.1049627 14.2450022)
668741351,14.2456006,121.1045874,4,,,POINT (121.1045874 14.2456006)
668741356,14.245291,121.1048078,4,,,POINT (121.1048078 14.245291)
668741358,14.2438058,121.1058893,3,,,POINT (121.1058893 14.2438058)
668741361,14.2443367,121.1057002,3,,,POINT (121.1057002 14.2443367)
668741362,14.245036,121.105558,4,,,POINT (121.105558 14.245036)
668741363,14.2450568,121.1058156,4,,,POINT (121.1058156 14.2450568)
668741367,14.2450165,121.1052241,3,,,POINT (121.1052241 14.2450165)
668741370,14.2453376,121.1054615,3,,,POINT (121.1054615 14.2453376)
668741377,14.3180093,121.1110328,4,,,POINT (121.1110328 14.3180093)
669256749,14.2543444,121.1042318,3,,,POINT (121.1042318 14.2543444)
670364291,14.2409812,121.0572181,4,traffic_signals,,POINT (121.0572181 14.2409812)
673875006,14.2334477,121.0869102,3,,,POINT (121.0869102 14.2334477)
673875013,14.233677,121.0789747,3,,,POINT (121.0789747 14.233677)
673875030,14.2329849,121.0825392,3,,,POINT (121.0825392 14.2329849)
673875033,14.2404251,121.0717569,3,,,POINT (121.0717569 14.2404251)
673875040,14.2405354,121.088846,1,,,POINT (121.088846 14.2405354)
673875051,14.2420711,121.0886836,3,,,POINT (121.0886836 14.2420711)
673875067,14.2362414,121.0852703,3,,,POINT (121.0852703 14.2362414)
673875205,14.240803,121.0617402,3,,,POINT (121.0617402 14.240803)
673875208,14.2414533,121.059606,3,,,POINT (121.059606 14.2414533)
673875214,14.2420356,121.0579959,3,,,POINT (121.0579959 14.2420356)
674357413,14.2550054,121.0604749,3,,,POINT (121.0604749 14.2550054)
674357448,14.255,121.0607002,3,,,POINT (121.0607002 14.255)
674357584,14.2546118,121.0605356,3,,,POINT (121.0605356 14.2546118)
674357605,14.2546664,121.0604304,3,,,POINT (121.0604304 14.2546664)
674357630,14.2547991,121.0603641,3,,,POINT (121.0603641 14.2547991)
681208537,14.263621,121.0993626,3,,,POINT (121.0993626 14.263621)
681208538,14.2636829,121.0995113,3,,,POINT (121.0995113 14.2636829)
734886221,14.2601663,121.1071234,3,,,POINT (121.1071234 14.2601663)
734886224,14.2599752,121.1067323,3,,,POINT (121.1067323 14.2599752)
761882146,14.256888,121.0781248,4,,,POINT (121.0781248 14.256888)
786402312,14.2459975,121.0644808,4,,,POINT (121.0644808 14.2459975)
939159672,14.256523,121.0567438,3,,,POINT (121.0567438 14.256523)
939159673,14.2567872,121.0566328,3,,,POINT (121.0566328 14.2567872)
939159675,14.2571719,121.0564859,3,,,POINT (121.0564859 14.2571719)
1040603827,14.2829177,121.0967438,1,,,POINT (121.0967438 14.2829177)
1040603860,14.2818778,121.0967345,3,,,POINT (121.0967345 14.2818778)
1040603869,14.2836061,121.097363,3,,,POINT (121.097363 14.2836061)
1040603885,14.2825843,121.0969186,3,,,POINT (121.0969186 14.2825843)
1040603908,14.2835909,121.0961592,3,,,POINT (121.0961592 14.2835909)
1040603941,14.2827053,121.0968895,4,,,POINT (121.0968895 14.2827053)
1040604021,14.2820417,121.0977205,3,,,POINT (121.0977205 14.2820417)
1040604052,14.2827147,121.0968376,1,,,POINT (121.0968376 14.2827147)
1040604056,14.2832296,121.0966113,3,,,POINT (121.0966113 14.2832296)
1040604067,14.2834598,121.0964701,2,,,POINT (121.0964701 14.2834598)
1040604131,14.2819667,121.0975715,3,,,POINT (121.0975715 14.2819667)
1040604195,14.2821378,121.0969907,4,,,POINT (121.0969907 14.2821378)
1040604344,14.2818825,121.0977594,3,,,POINT (121.0977594 14.2818825)
1041058689,14.2735391,121.1112352,3,,,POINT (121.1112352 14.2735391)
1041058724,14.2688814,121.1032075,3,,,POINT (121.1032075 14.2688814)
1041058816,14.2821985,121.1129666,3,,,POINT (121.1129666 14.2821985)
1041058897,14.2682633,121.1040457,3,,,POINT (121.1040457 14.2682633)
1041058982,14.2811688,121.093573,3,,,POINT (121.093573 14.2811688)
1041059019,14.2755438,121.0994768,3,,,POINT (121.0994768 14.2755438)
1041059072,14.2803705,121.0936537,1,,,POINT (121.0936537 14.2803705)
1041059099,14.2770196,121.1113203,4,,,POINT (121.1113203 14.2770196)
1041059122,14.2767044,121.0989431,3,,,POINT (121.0989431 14.2767044)
1041059209,14.2677657,121.1110991,3,,,POINT (121.1110991 14.2677657)
1041059228,14.2718078,121.1001144,3,,,POINT (121.1001144 14.2718078)
1041059327,14.2675415,121.1113077,3,,,POINT (121.1113077 14.2675415)
1041059438,14.2870585,121.0963047,3,,,POINT (121.0963047 14.2870585)
1041059458,14.2699367,121.1011489,3,,,POINT (121.1011489 14.2699367)
1041059701,14.2800397,121.1113803,3,,,POINT (121.1113803 14.2800397)
1042133726,14.2822692,121.0966073,3,,,POINT (121.0966073 14.2822692)
1042133728,14.2858929,121.0975637,3,,,POINT (121.0975637 14.2858929)
1042133735,14.2827308,121.0961871,3,,,POINT (121.0961871 14.2827308)
1042133738,14.2840692,121.0979842,4,,,POINT (121.0979842 14.2840692)
1042133739,14.2819643,121.0960104,3,,,POINT (121.0960104 14.2819643)
1042133754,14.2841592,121.0983975,4,,,POINT (121.0983975 14.2841592)
1042133759,14.2851949,121.1008465,3,,,POINT (121.1008465 14.2851949)
1042133760,14.2849098,121.0986323,3,,,POINT (121.0986323 14.2849098)
1042133765,14.2821611,121.0965549,3,,,POINT (121.0965549 14.2821611)
1042133770,14.2822066,121.0979586,3,,,POINT (121.0979586 14.2822066)
1042133772,14.2820551,121.0956266,3,,,POINT (121.0956266 14.2820551)
1042133776,14.2858565,121.1001839,3,,,POINT (121.1001839 14.2858565)
1042133777,14.2858765,121.0971456,3,,,POINT (121.0971456 14.2858765)
1042133779,14.2834638,121.1015908,3,,,POINT (121.1015908 14.2834638)
1042133782,14.2822966,121.0983674,3,,,POINT (121.0983674 14.2822966)
1042133784,14.2853216,121.1004528,3,,,POINT (121.1004528 14.2853216)
1042133788,14.2846266,121.1006018,3,,,POINT (121.1006018 14.2846266)
1042133794,14.2834146,121.1013484,3,,,POINT (121.1013484 14.2834146)
1042133796,14.2979141,121.1082976,1,,,POINT (121.1082976 14.2979141)
1042133797,14.2936815,121.105664,3,,,POINT (121.105664 14.2936815)
1042133805,14.2856433,121.1005299,3,,,POINT (121.1005299 14.2856433)
1042133806,14.2819565,121.0959205,3,,,POINT (121.0959205 14.2819565)
1042133807,14.2843171,121.1006682,3,,,POINT (121.1006682 14.2843171)
1042133809,14.2821107,121.0949707,3,,,POINT (121.0949707 14.2821107)
1042133813,14.2839747,121.1007417,3,,,POINT (121.1007417 14.2839747)
1042133816,14.2839811,121.0975861,4,,,POINT (121.0975861 14.2839811)
1042133817,14.2858649,121.0968602,3,,,POINT (121.0968602 14.2858649)
1042133819,14.2955829,121.1038332,3,,,POINT (121.1038332 14.2955829)
1042133825,14.2846288,121.0986945,3,,,POINT (121.0986945 14.2846288)
1042133829,14.2826232,121.096516,3,,,POINT (121.096516 14.2826232)
1042133833,14.2814884,121.0985236,3,,,POINT (121.0985236 14.2814884)
1042133845,14.2829108,121.0990752,3,,,POINT (121.0990752 14.2829108)
1042133848,14.2859331,121.0987574,3,,,POINT (121.0987574 14.2859331)
1042133850,14.2821846,121.0952921,3,,,POINT (121.0952921 14.2821846)
1042133854,14.2879162,121.0960739,1,,,POINT (121.0960739 14.2879162)
1042133865,14.2840675,121.1010839,3,,,POINT (121.1010839 14.2840675)
1042133870,14.282406,121.0987843,4,,,POINT (121.0987843 14.282406)
1042133871,14.2853808,121.1007352,3,,,POINT (121.1007352 14.2853808)
1042133873,14.2859302,121.0983907,3,,,POINT (121.0983907 14.2859302)
1042133883,14.282388,121.0966388,3,,,POINT (121.0966388 14.282388)
1042133885,14.2849979,121.0989808,3,,,POINT (121.0989808 14.2849979)
1042133888,14.2841539,121.1013788,3,,,POINT (121.1013788 14.2841539)
1042133904,14.294172,121.1055111,3,,,POINT (121.1055111 14.294172)
1042133914,14.2856385,121.0991926,3,,,POINT (121.0991926 14.2856385)
1042133916,14.2821183,121.0955346,3,,,POINT (121.0955346 14.2821183)
1042133923,14.2842381,121.0987811,4,,,POINT (121.0987811 14.2842381)
1042133927,14.283237,121.0990029,3,,,POINT (121.0990029 14.283237)
1042133929,14.2853637,121.0992567,3,,,POINT (121.0992567 14.2853637)
1042133933,14.2828374,121.0986894,3,,,POINT (121.0986894 14.2828374)
